Transaction_ID,Date,Day_of_Week,Month,Is_Weekend,Store,Category,Unit_Price,Units_Sold,Discount_Percent,Discount_Amount,Total_Sales,Customer_Age,Customer_Gender,Payment_Method,Customer_Rating
694,2022-04-15,Friday,4,0,Store_B,Clothing,1945.81,7,10,1362.07,12258.6,30,Female,Cash,1.9
695,2023-03-11,Saturday,3,1,Store_D,Toys,2317.97,19,20,8808.29,35233.14,35,Female,Debit Card,2.9
696,2023-09-10,Sunday,9,1,Store_D,Beauty,2118.95,5,30,3178.43,7416.32,47,Male,Cash,2.0
697,2023-05-25,Thursday,5,0,Store_B,Groceries,107.96,2,30,64.78,151.14,22,Female,Cash,4.9
698,2023-01-27,Friday,1,0,Store_C,Groceries,640.37,20,0,0.0,12807.4,66,Male,UPI,4.2
699,2022-07-26,Tuesday,7,0,Store_C,Beauty,2037.46,9,20,3667.43,14669.71,39,Male,Cash,5.0
700,2022-05-02,Monday,5,0,Store_D,Beauty,1361.05,13,15,2654.05,15039.6,47,Male,Cash,1.7
701,2023-11-07,Tuesday,11,0,Store_C,Groceries,1008.39,10,10,504.19,9579.71,63,Female,UPI,4.1
702,2023-11-07,Tuesday,11,0,Store_D,Beauty,2314.68,11,20,2777.62,22683.86,21,Female,Debit Card,3.0
703,2023-09-24,Sunday,9,1,Store_C,Toys,1029.4,1,20,205.88,823.52,20,Male,Debit Card,2.4
704,2023-08-21,Monday,8,0,Store_A,Sports,5894.43,14,10,8252.2,74269.82,40,Female,Debit Card,1.2
705,2022-09-08,Thursday,9,0,Store_B,Furniture,52198.54,19,0,0.0,991772.26,62,Male,Debit Card,1.5
706,2022-06-23,Thursday,6,0,Store_A,Sports,849.45,14,20,2378.46,9513.84,50,Female,Debit Card,1.1
707,2023-04-26,Wednesday,4,0,Store_A,Sports,5852.74,13,10,7608.56,68477.06,54,Male,UPI,1.4
708,2023-11-23,Thursday,11,0,Store_B,Sports,7601.95,14,5,4181.07,102246.23,57,Female,Debit Card,4.9
709,2023-05-24,Wednesday,5,0,Store_A,Furniture,23701.09,2,10,4740.22,42661.96,54,Female,Credit Card,3.5
710,2022-04-05,Tuesday,4,0,Store_A,Sports,4318.46,19,30,24615.22,57435.52,51,Female,UPI,1.8
711,2022-03-20,Sunday,3,1,Store_C,Toys,1355.44,18,10,2439.79,21958.13,30,Female,UPI,2.0
712,2023-06-12,Monday,6,0,Store_D,Groceries,1767.75,17,30,9015.52,21036.23,29,Female,Credit Card,3.6
713,2023-04-24,Monday,4,0,Store_C,Books,1408.49,2,20,563.4,2253.58,30,Female,UPI,1.6
714,2022-06-04,Saturday,6,1,Store_C,Books,674.36,3,25,505.77,1517.31,31,Female,Debit Card,4.3
715,2023-10-24,Tuesday,10,0,Store_B,Toys,2091.88,8,15,2510.26,14224.78,33,Male,Credit Card,1.8
716,2022-09-09,Friday,9,0,Store_C,Beauty,2018.72,14,15,4239.31,24022.77,59,Male,Credit Card,1.6
717,2022-05-20,Friday,5,0,Store_A,Toys,2390.04,9,25,5377.59,16132.77,53,Male,Cash,4.9
718,2023-05-13,Saturday,5,1,Store_A,Electronics,43049.41,3,10,12914.82,116233.41,56,Female,Cash,4.6
719,2023-02-21,Tuesday,2,0,Store_C,Clothing,2105.1,5,5,526.27,9999.23,25,Male,Debit Card,3.0
720,2022-04-03,Sunday,4,1,Store_B,Clothing,3911.32,11,10,4302.45,38722.07,55,Female,Credit Card,4.7
721,2022-08-12,Friday,8,0,Store_B,Clothing,1040.74,9,15,1405.0,7961.66,44,Female,Cash,3.0
722,2023-01-19,Thursday,1,0,Store_A,Sports,8322.45,16,25,33289.8,99869.4,33,Female,Credit Card,2.5
723,2023-01-12,Thursday,1,0,Store_C,Electronics,32447.18,20,0,0.0,648943.6,65,Male,Credit Card,2.0
724,2023-01-29,Sunday,1,1,Store_C,Sports,13576.41,4,20,10861.13,43444.51,33,Female,UPI,1.0
725,2023-02-07,Tuesday,2,0,Store_C,Toys,361.73,8,10,289.38,2604.46,31,Male,UPI,3.5
726,2023-10-22,Sunday,10,1,Store_D,Electronics,14064.81,3,30,12658.33,29536.1,67,Female,UPI,3.9
727,2022-12-07,Wednesday,12,0,Store_D,Clothing,4157.12,13,20,7482.82,46559.74,22,Female,UPI,3.4
728,2023-04-10,Monday,4,0,Store_A,Electronics,32247.95,6,25,48371.93,145115.77,46,Male,Cash,2.6
729,2023-10-06,Friday,10,0,Store_C,Sports,8764.4,4,5,1752.88,33304.72,33,Male,UPI,4.2
730,2022-11-24,Thursday,11,0,Store_D,Beauty,3513.0,10,10,1756.5,33373.5,29,Female,Debit Card,1.8
731,2023-01-12,Thursday,1,0,Store_B,Books,1326.95,19,5,1260.6,23951.45,19,Male,Credit Card,4.6
732,2023-04-19,Wednesday,4,0,Store_B,Toys,2133.66,6,0,0.0,12801.96,43,Female,Debit Card,1.6
733,2023-01-12,Thursday,1,0,Store_B,Clothing,267.75,17,15,682.76,3868.99,67,Female,UPI,1.5
734,2024-01-01,Monday,1,0,Store_B,Furniture,75738.13,9,10,68164.32,613478.85,65,Female,UPI,1.5
735,2022-07-31,Sunday,7,1,Store_B,Toys,2207.45,7,15,2317.82,13134.33,29,Female,Credit Card,1.1
736,2022-09-26,Monday,9,0,Store_B,Beauty,3643.21,12,20,8743.7,34974.82,61,Female,Cash,1.0
737,2022-05-17,Tuesday,5,0,Store_C,Books,1061.59,13,25,3450.17,10350.5,45,Female,Cash,1.4
738,2022-03-02,Wednesday,3,0,Store_A,Sports,13986.65,16,10,22378.64,201407.76,56,Male,Cash,2.0
739,2023-09-27,Wednesday,9,0,Store_D,Toys,2934.82,12,5,1760.89,33456.95,53,Male,Credit Card,2.0
740,2023-05-31,Wednesday,5,0,Store_D,Sports,13205.08,5,0,0.0,66025.4,38,Female,Credit Card,2.0
741,2022-11-17,Thursday,11,0,Store_A,Groceries,1023.46,13,25,2302.78,11002.2,41,Female,Debit Card,4.6
742,2023-09-20,Wednesday,9,0,Store_C,Sports,6705.9,6,10,4023.54,36211.86,65,Female,Credit Card,3.2
743,2023-11-05,Sunday,11,1,Store_D,Electronics,9851.54,7,5,985.15,67975.63,29,Male,UPI,2.0
744,2023-03-23,Thursday,3,0,Store_A,Beauty,307.05,12,25,921.15,2763.45,53,Female,UPI,3.0
745,2022-06-01,Wednesday,6,0,Store_A,Sports,1675.59,10,5,837.79,15918.11,28,Female,Credit Card,3.3
746,2022-01-05,Wednesday,1,0,Store_B,Books,1388.58,8,30,3332.59,7776.05,49,Male,Debit Card,1.1
747,2023-11-29,Wednesday,11,0,Store_A,Books,622.98,9,30,747.58,4859.24,38,Male,Cash,1.3
748,2023-04-10,Monday,4,0,Store_C,Electronics,16806.63,2,25,8403.32,25209.94,57,Female,Debit Card,4.8
749,2023-08-06,Sunday,8,1,Store_B,Furniture,69199.03,10,10,69199.03,622791.27,69,Male,Cash,3.2
750,2023-09-09,Saturday,9,1,Store_D,Clothing,2114.52,6,5,634.36,12052.76,67,Female,Cash,1.1
751,2022-08-02,Tuesday,8,0,Store_B,Books,1191.29,10,25,2978.22,8934.68,66,Male,Cash,2.2
752,2023-03-19,Sunday,3,1,Store_C,Groceries,750.14,4,30,900.17,2100.39,41,Male,UPI,2.8
753,2023-02-02,Thursday,2,0,Store_D,Toys,1732.87,14,0,0.0,24260.18,66,Female,Debit Card,3.5
754,2023-03-21,Tuesday,3,0,Store_D,Clothing,394.1,11,15,650.27,3684.83,61,Male,Credit Card,4.7
755,2023-06-24,Saturday,6,1,Store_A,Toys,1457.84,3,30,1312.06,3061.46,48,Female,Credit Card,4.9
756,2023-12-02,Saturday,12,1,Store_C,Furniture,42324.27,15,20,84648.54,550215.51,21,Male,Cash,3.1
757,2023-02-27,Monday,2,0,Store_A,Beauty,2694.29,19,30,15357.45,35834.06,34,Female,Debit Card,3.3
758,2023-05-31,Wednesday,5,0,Store_A,Clothing,3754.48,15,5,2815.86,53501.34,68,Male,UPI,1.2
759,2023-03-03,Friday,3,0,Store_C,Sports,8931.96,15,30,40193.82,93785.58,60,Female,Debit Card,2.4
760,2022-07-11,Monday,7,0,Store_B,Groceries,202.53,20,10,405.06,3645.54,61,Male,UPI,3.1
761,2022-01-06,Thursday,1,0,Store_D,Clothing,263.86,16,15,633.26,3588.5,62,Female,UPI,2.2
762,2023-09-24,Sunday,9,1,Store_C,Books,1226.5,3,5,183.97,3495.53,26,Male,Credit Card,1.4
763,2022-01-17,Monday,1,0,Store_B,Electronics,10856.86,5,25,13571.08,40713.22,33,Female,Credit Card,1.3
764,2023-04-20,Thursday,4,0,Store_B,Beauty,1774.24,4,5,354.85,6742.11,27,Female,UPI,2.9
765,2023-04-06,Thursday,4,0,Store_B,Furniture,24291.68,13,0,0.0,315791.84,39,Male,Cash,3.5
766,2024-01-01,Monday,1,0,Store_D,Books,1288.06,19,20,4894.63,19578.51,64,Female,Cash,2.9
767,2023-05-13,Saturday,5,1,Store_D,Furniture,57428.94,17,0,0.0,976291.98,45,Female,Cash,2.1
768,2023-10-26,Thursday,10,0,Store_D,Beauty,600.22,20,25,3001.1,9003.3,40,Female,UPI,1.1
769,2022-10-22,Saturday,10,1,Store_B,Beauty,1473.81,8,20,2358.1,9432.38,32,Female,UPI,1.5
770,2022-10-28,Friday,10,0,Store_D,Books,1266.31,12,30,4558.72,10637.0,48,Male,Credit Card,2.1
771,2022-03-30,Wednesday,3,0,Store_D,Groceries,387.92,6,20,465.5,1862.02,49,Male,UPI,4.8
772,2023-05-21,Sunday,5,1,Store_C,Furniture,17545.2,2,0,0.0,35090.4,40,Female,Debit Card,3.7
773,2022-06-28,Tuesday,6,0,Store_A,Clothing,1821.13,4,20,1456.9,5827.62,32,Male,Credit Card,2.9
774,2022-12-15,Thursday,12,0,Store_C,Electronics,38619.7,20,10,69515.46,702878.54,27,Male,Cash,4.7
775,2023-04-14,Friday,4,0,Store_A,Clothing,3951.93,20,30,23711.58,55327.02,24,Male,Cash,1.7
776,2022-05-01,Sunday,5,1,Store_B,Sports,2608.38,10,25,6520.95,19562.85,46,Female,Cash,1.6
777,2023-01-08,Sunday,1,1,Store_C,Groceries,289.82,7,15,304.31,1724.43,44,Male,Credit Card,4.3
778,2023-05-01,Monday,5,0,Store_C,Toys,1564.57,3,10,469.37,4224.34,41,Female,Debit Card,3.5
779,2022-09-09,Friday,9,0,Store_B,Books,1202.1,5,30,1803.15,4207.35,45,Female,UPI,4.6
780,2023-06-13,Tuesday,6,0,Store_C,Electronics,22407.65,1,25,5601.91,16805.74,69,Male,Cash,2.4
781,2023-02-16,Thursday,2,0,Store_B,Books,186.06,2,25,93.03,279.09,59,Male,Cash,4.9
782,2024-01-01,Monday,1,0,Store_C,Books,662.8,18,30,3579.12,8351.28,37,Female,Debit Card,1.0
783,2022-10-14,Friday,10,0,Store_B,Books,724.66,7,20,1014.52,4058.1,57,Female,Debit Card,4.6
784,2023-10-27,Friday,10,0,Store_D,Furniture,70597.0,3,0,0.0,211791.0,52,Female,UPI,3.9
785,2022-05-10,Tuesday,5,0,Store_C,Furniture,8332.75,18,10,14998.95,134990.55,51,Female,Credit Card,1.1
786,2023-07-07,Friday,7,0,Store_C,Furniture,66746.09,10,25,166865.22,500595.68,45,Male,Cash,4.4
787,2022-09-23,Friday,9,0,Store_C,Clothing,429.12,4,15,257.47,1459.01,37,Male,UPI,2.4
788,2022-08-30,Tuesday,8,0,Store_B,Sports,4698.26,19,25,22316.74,66950.2,26,Female,Credit Card,1.4
789,2023-06-13,Tuesday,6,0,Store_B,Sports,6978.35,5,25,8722.94,26168.81,45,Female,Cash,1.4
790,2023-03-12,Sunday,3,1,Store_B,Beauty,976.92,3,10,293.08,2637.68,61,Female,UPI,4.5
791,2023-08-22,Tuesday,8,0,Store_D,Books,1495.12,16,25,5980.48,17941.44,44,Male,Credit Card,3.0
792,2023-05-12,Friday,5,0,Store_D,Groceries,1937.66,17,30,9882.07,23058.15,51,Male,Credit Card,2.8
793,2022-02-03,Thursday,2,0,Store_B,Sports,13848.95,4,20,11079.16,44316.64,44,Male,Cash,2.5
794,2022-10-24,Monday,10,0,Store_A,Groceries,279.6,10,10,279.6,2516.4,37,Female,UPI,1.1
795,2022-05-27,Friday,5,0,Store_B,Books,168.11,10,10,168.11,1512.99,31,Male,UPI,1.0
796,2023-07-15,Saturday,7,1,Store_C,Clothing,4378.05,14,15,9193.91,52098.79,54,Female,UPI,4.6
797,2023-01-22,Sunday,1,1,Store_D,Groceries,1535.8,17,25,6527.15,19581.45,47,Female,UPI,1.6
798,2022-11-30,Wednesday,11,0,Store_A,Books,642.13,15,10,834.77,8797.18,52,Male,UPI,3.9
799,2022-06-19,Sunday,6,1,Store_A,Toys,1727.03,4,25,1727.03,5181.09,53,Male,Credit Card,4.8
800,2023-07-09,Sunday,7,1,Store_A,Furniture,60294.13,17,0,0.0,1025000.21,25,Male,Cash,2.1
801,2022-07-30,Saturday,7,1,Store_B,Beauty,475.89,18,20,1713.2,6852.82,38,Female,Cash,3.0
802,2022-01-24,Monday,1,0,Store_C,Books,352.71,1,30,105.81,246.9,51,Female,UPI,2.0
803,2022-04-28,Thursday,4,0,Store_A,Groceries,606.44,6,10,363.86,3274.78,67,Male,Credit Card,2.2
804,2023-02-22,Wednesday,2,0,Store_B,Electronics,30916.53,11,5,17004.09,323077.74,19,Male,Debit Card,2.6
805,2022-11-24,Thursday,11,0,Store_B,Books,1350.22,12,15,1822.8,14379.84,70,Male,Cash,1.8
806,2023-05-20,Saturday,5,1,Store_D,Clothing,1492.58,11,15,2462.76,13955.62,53,Female,Cash,2.9
807,2023-02-22,Wednesday,2,0,Store_B,Electronics,13823.41,19,25,65661.2,196983.59,24,Male,Credit Card,2.2
808,2023-02-21,Tuesday,2,0,Store_D,Clothing,4262.13,17,5,3622.81,68833.4,68,Male,Debit Card,3.2
809,2022-06-22,Wednesday,6,0,Store_B,Books,1445.89,18,15,3903.9,22122.12,20,Male,UPI,4.8
810,2023-09-28,Thursday,9,0,Store_C,Groceries,51.06,16,10,81.7,735.26,56,Female,UPI,5.0
811,2023-10-10,Tuesday,10,0,Store_B,Toys,231.91,18,20,834.88,3339.5,22,Female,Cash,2.6
812,2022-05-06,Friday,5,0,Store_B,Toys,2647.01,7,20,3705.81,14823.26,50,Female,Debit Card,3.5
813,2023-12-26,Tuesday,12,0,Store_D,Toys,813.19,14,10,894.51,10490.15,31,Female,Debit Card,1.1
814,2023-10-24,Tuesday,10,0,Store_A,Beauty,166.48,1,25,41.62,124.86,29,Female,UPI,4.0
815,2023-07-06,Thursday,7,0,Store_A,Clothing,2785.52,15,25,10445.7,31337.1,25,Female,UPI,4.3
816,2023-01-02,Monday,1,0,Store_D,Groceries,1686.33,1,0,0.0,1686.33,47,Female,Credit Card,2.8
817,2022-08-15,Monday,8,0,Store_A,Toys,2073.61,12,5,1244.17,23639.15,23,Female,Credit Card,1.9
818,2023-05-21,Sunday,5,1,Store_C,Electronics,14397.44,20,5,14397.44,273551.36,18,Male,UPI,1.4
819,2022-10-12,Wednesday,10,0,Store_D,Groceries,1125.98,19,25,5348.4,16045.22,61,Male,Cash,3.4
820,2022-03-08,Tuesday,3,0,Store_B,Toys,2807.33,8,20,4491.73,17966.91,64,Female,Credit Card,4.4
821,2022-01-24,Monday,1,0,Store_C,Beauty,157.53,14,25,551.36,1654.06,61,Male,Debit Card,2.7
822,2023-02-21,Tuesday,2,0,Store_C,Clothing,3464.83,15,15,7795.87,44176.58,41,Male,Credit Card,1.2
823,2023-03-07,Tuesday,3,0,Store_D,Sports,375.84,7,10,263.09,2367.79,23,Male,Credit Card,4.9
824,2023-03-10,Friday,3,0,Store_A,Furniture,16553.27,11,10,18208.6,163877.37,22,Male,Cash,2.9
825,2022-01-25,Tuesday,1,0,Store_C,Toys,816.75,16,5,653.4,12414.6,39,Male,Debit Card,3.1
826,2022-08-31,Wednesday,8,0,Store_A,Beauty,3091.78,15,20,9275.34,37101.36,25,Male,Cash,4.7
827,2023-01-22,Sunday,1,1,Store_C,Clothing,3956.7,2,30,2374.02,5539.38,46,Male,Debit Card,3.4
828,2023-03-19,Sunday,3,1,Store_A,Clothing,3452.31,18,0,0.0,62141.58,36,Female,UPI,1.4
829,2023-02-25,Saturday,2,1,Store_B,Electronics,22943.86,15,30,103247.37,240910.53,45,Male,Debit Card,3.6
830,2023-11-23,Thursday,11,0,Store_A,Beauty,2141.27,20,5,2034.21,40791.19,24,Male,Cash,3.4
831,2023-08-31,Thursday,8,0,Store_B,Groceries,1292.86,9,10,1163.57,10472.17,44,Female,UPI,1.7
832,2022-05-21,Saturday,5,1,Store_A,Electronics,6820.2,19,15,19437.57,110146.23,50,Female,Debit Card,3.3
833,2023-07-09,Sunday,7,1,Store_B,Groceries,965.57,20,10,1931.14,17380.26,36,Female,Cash,3.1
834,2023-11-05,Sunday,11,1,Store_B,Electronics,12250.67,20,30,66153.62,178859.78,21,Female,Debit Card,1.8
835,2023-10-18,Wednesday,10,0,Store_B,Clothing,1839.45,16,25,7357.8,22073.4,62,Female,Debit Card,4.4
836,2023-08-03,Thursday,8,0,Store_C,Toys,1314.22,6,0,0.0,7885.32,47,Male,UPI,1.9
837,2022-01-04,Tuesday,1,0,Store_B,Furniture,37856.4,7,5,13249.74,251745.06,48,Female,UPI,1.8
838,2022-07-08,Friday,7,0,Store_A,Sports,445.41,12,0,0.0,5344.92,53,Male,Credit Card,2.2
839,2022-07-19,Tuesday,7,0,Store_C,Electronics,48777.81,7,5,17072.23,324372.44,36,Male,Credit Card,4.5
840,2022-06-28,Tuesday,6,0,Store_C,Furniture,15104.77,1,5,755.24,14349.53,34,Male,Cash,4.3
841,2022-05-21,Saturday,5,1,Store_D,Clothing,1824.24,7,10,1276.97,11492.71,47,Male,Debit Card,4.2
842,2023-11-08,Wednesday,11,0,Store_B,Books,1329.74,8,0,0.0,10637.92,27,Male,Credit Card,1.8
843,2023-12-13,Wednesday,12,0,Store_C,Sports,9113.37,12,0,0.0,109360.44,66,Male,Debit Card,4.2
844,2022-09-11,Sunday,9,1,Store_A,Toys,2631.27,17,20,8946.32,35785.27,49,Male,Cash,4.1
845,2023-11-11,Saturday,11,1,Store_A,Groceries,1041.8,20,10,1771.06,19064.94,49,Female,Credit Card,2.3
846,2023-06-23,Friday,6,0,Store_D,Beauty,1973.97,19,15,5625.81,31879.62,58,Male,Credit Card,1.9
847,2022-07-27,Wednesday,7,0,Store_D,Furniture,32276.1,10,15,48414.15,274346.85,42,Male,Debit Card,2.0
848,2022-03-28,Monday,3,0,Store_B,Clothing,1616.23,17,10,2747.59,24728.32,32,Male,UPI,3.0
849,2022-12-11,Sunday,12,1,Store_D,Beauty,1950.07,16,10,2730.1,28471.02,69,Female,Debit Card,2.1
850,2022-07-03,Sunday,7,1,Store_D,Furniture,21984.37,3,10,6595.31,59357.8,23,Female,Cash,4.1
851,2022-08-22,Monday,8,0,Store_A,Clothing,542.47,2,20,216.99,867.95,30,Female,Credit Card,3.7
852,2022-09-14,Wednesday,9,0,Store_C,Toys,652.86,20,5,652.86,12404.34,66,Female,Cash,4.1
853,2022-10-16,Sunday,10,1,Store_C,Books,1424.14,19,30,8117.6,18941.06,59,Male,UPI,3.6
854,2022-06-02,Thursday,6,0,Store_D,Furniture,18927.18,7,15,19873.54,112616.72,32,Female,UPI,2.4
855,2022-03-29,Tuesday,3,0,Store_C,Furniture,34874.64,14,5,24412.25,463832.71,46,Female,Cash,2.5
856,2023-08-15,Tuesday,8,0,Store_B,Toys,2835.73,1,15,425.36,2410.37,69,Female,Debit Card,1.9
857,2023-03-12,Sunday,3,1,Store_D,Toys,1045.63,1,20,209.13,836.5,68,Male,Credit Card,1.6
858,2022-12-05,Monday,12,0,Store_D,Books,385.89,17,0,0.0,6560.13,52,Female,Credit Card,2.9
859,2023-08-07,Monday,8,0,Store_D,Toys,370.4,4,25,370.4,1111.2,53,Male,Cash,4.3
860,2023-09-10,Sunday,9,1,Store_D,Electronics,9741.26,3,15,4383.57,24840.21,36,Male,Credit Card,2.2
861,2023-06-21,Wednesday,6,0,Store_A,Beauty,371.19,17,0,0.0,6310.23,28,Female,UPI,2.6
862,2022-04-24,Sunday,4,1,Store_B,Books,769.55,3,15,346.3,1962.35,31,Male,Credit Card,2.2
863,2023-12-28,Thursday,12,0,Store_D,Groceries,1227.23,13,20,2454.46,13499.53,30,Female,Debit Card,1.8
864,2023-04-02,Sunday,4,1,Store_A,Books,946.79,8,20,1514.86,6059.46,39,Female,UPI,2.9
865,2022-02-10,Thursday,2,0,Store_A,Toys,1974.27,15,10,2961.41,26652.64,62,Female,UPI,3.5
866,2022-06-29,Wednesday,6,0,Store_D,Furniture,15186.67,20,25,75933.35,227800.05,45,Female,UPI,4.6
867,2022-07-07,Thursday,7,0,Store_A,Books,1078.1,2,5,107.81,2048.39,28,Female,Debit Card,3.7
868,2022-03-10,Thursday,3,0,Store_B,Beauty,1733.42,18,0,0.0,31201.56,41,Male,Cash,3.0
869,2022-11-30,Wednesday,11,0,Store_D,Beauty,784.63,12,20,1098.48,8317.08,20,Female,Cash,1.3
870,2023-01-26,Thursday,1,0,Store_C,Books,1298.08,13,0,0.0,16875.04,18,Female,Cash,3.8
871,2022-05-20,Friday,5,0,Store_C,Beauty,2016.32,3,0,0.0,6048.96,53,Male,UPI,1.6
872,2022-10-13,Thursday,10,0,Store_B,Groceries,1685.07,20,0,0.0,33701.4,29,Female,Cash,3.1
873,2023-02-05,Sunday,2,1,Store_B,Clothing,3422.68,1,25,855.67,2567.01,35,Male,UPI,2.4
874,2022-08-10,Wednesday,8,0,Store_A,Furniture,35922.59,2,30,21553.55,50291.63,58,Male,UPI,3.8
875,2023-03-31,Friday,3,0,Store_A,Electronics,2908.9,13,30,11344.71,26470.99,30,Male,Debit Card,4.6
876,2022-07-24,Sunday,7,1,Store_A,Electronics,21373.3,1,10,2137.33,19235.97,70,Male,Cash,1.9
877,2022-04-09,Saturday,4,1,Store_B,Groceries,135.82,17,0,0.0,2308.94,70,Female,Debit Card,3.2
878,2022-07-14,Thursday,7,0,Store_B,Books,1414.49,4,5,282.9,5375.06,31,Male,Debit Card,2.3
879,2022-01-16,Sunday,1,1,Store_D,Sports,476.13,7,15,499.94,2832.97,32,Male,Debit Card,3.6
880,2023-01-13,Friday,1,0,Store_A,Clothing,4450.21,14,10,6230.29,56072.65,67,Female,Cash,3.9
881,2023-08-06,Sunday,8,1,Store_B,Toys,2881.2,20,10,5762.4,51861.6,58,Female,Credit Card,2.3
882,2023-10-13,Friday,10,0,Store_C,Beauty,409.93,1,20,81.99,327.94,55,Female,UPI,3.0
883,2022-08-27,Saturday,8,1,Store_A,Furniture,2675.86,4,10,1070.34,9633.1,33,Female,Credit Card,3.5
884,2022-03-03,Thursday,3,0,Store_B,Sports,7631.28,7,5,2670.95,50748.01,42,Male,Cash,2.0
885,2023-09-05,Tuesday,9,0,Store_D,Sports,2273.73,11,25,6252.76,18758.27,68,Male,UPI,3.6
886,2022-10-23,Sunday,10,1,Store_A,Furniture,67907.85,11,10,74698.64,672287.71,33,Male,Cash,4.6
887,2023-11-12,Sunday,11,1,Store_B,Furniture,49036.99,15,20,127496.17,608058.68,38,Male,UPI,3.5
888,2023-05-19,Friday,5,0,Store_A,Furniture,5116.44,5,5,1279.11,24303.09,26,Male,Credit Card,3.4
889,2022-07-29,Friday,7,0,Store_B,Clothing,2245.95,15,10,3368.93,30320.32,28,Male,Credit Card,2.7
890,2023-09-13,Wednesday,9,0,Store_B,Toys,927.52,15,25,3478.2,10434.6,30,Female,UPI,1.3
891,2023-01-04,Wednesday,1,0,Store_D,Books,334.87,15,15,753.46,4269.59,50,Female,Credit Card,4.3
892,2023-05-09,Tuesday,5,0,Store_A,Books,698.36,3,30,628.52,1466.56,37,Male,Credit Card,2.0
893,2023-04-20,Thursday,4,0,Store_C,Beauty,1240.42,18,20,4465.51,17862.05,48,Male,Debit Card,1.5
894,2023-04-26,Wednesday,4,0,Store_B,Groceries,1836.46,1,0,0.0,1836.46,50,Female,UPI,2.6
895,2023-03-02,Thursday,3,0,Store_D,Sports,5945.35,10,25,14863.38,44590.12,55,Male,UPI,4.5
896,2022-05-08,Sunday,5,1,Store_D,Groceries,428.74,14,10,600.24,5402.12,67,Female,UPI,3.5
897,2023-01-13,Friday,1,0,Store_A,Books,1397.13,8,5,558.85,10618.19,48,Male,Debit Card,3.5
898,2023-11-24,Friday,11,0,Store_A,Groceries,559.59,18,25,2098.46,7974.16,27,Female,Credit Card,3.4
899,2022-01-13,Thursday,1,0,Store_A,Clothing,3293.11,13,15,6421.56,36388.87,63,Male,Credit Card,4.5
900,2022-06-19,Sunday,6,1,Store_D,Toys,2106.33,17,20,7161.52,28646.09,60,Female,Debit Card,3.9
901,2022-04-02,Saturday,4,1,Store_A,Sports,12269.15,9,25,27605.59,82816.76,31,Female,Debit Card,1.0
902,2022-06-22,Wednesday,6,0,Store_D,Electronics,5295.1,14,20,14826.28,59305.12,44,Female,UPI,1.7
903,2023-01-19,Thursday,1,0,Store_B,Groceries,436.14,6,20,523.37,2093.47,25,Female,Credit Card,1.7
904,2022-03-02,Wednesday,3,0,Store_B,Furniture,21488.8,14,15,45126.48,255716.72,58,Male,Credit Card,1.3
905,2022-03-29,Tuesday,3,0,Store_D,Clothing,1528.46,11,0,0.0,16813.06,55,Male,UPI,2.9
906,2022-04-14,Thursday,4,0,Store_A,Electronics,13671.0,1,25,3417.75,10253.25,55,Male,Cash,1.8
907,2022-01-08,Saturday,1,1,Store_D,Toys,2803.17,16,30,13455.22,31395.5,39,Female,Debit Card,2.5
908,2022-12-18,Sunday,12,1,Store_C,Furniture,75338.29,15,15,146909.67,983164.68,57,Male,Debit Card,4.5
909,2022-01-04,Tuesday,1,0,Store_D,Books,1115.31,5,0,0.0,5576.55,56,Male,Debit Card,4.8
910,2022-09-12,Monday,9,0,Store_C,Beauty,2530.65,16,20,8098.08,32392.32,44,Male,Cash,4.9
911,2022-11-26,Saturday,11,1,Store_A,Sports,13139.49,13,25,36133.6,134679.77,46,Male,UPI,2.6
912,2022-12-23,Friday,12,0,Store_D,Beauty,3949.46,6,25,3949.46,19747.3,42,Female,Credit Card,3.8
913,2022-05-11,Wednesday,5,0,Store_D,Clothing,1646.47,18,30,8890.94,20745.52,47,Male,UPI,4.8
914,2023-05-09,Tuesday,5,0,Store_B,Furniture,17719.62,3,0,0.0,53158.86,45,Male,Credit Card,4.7
915,2022-12-01,Thursday,12,0,Store_D,Toys,739.09,14,25,1662.95,8684.31,48,Male,Credit Card,4.7
916,2022-04-03,Sunday,4,1,Store_C,Furniture,74610.62,20,0,0.0,1492212.4,59,Female,UPI,4.6
917,2023-01-26,Thursday,1,0,Store_D,Furniture,18660.52,4,10,7464.21,67177.87,23,Male,Cash,2.4
918,2023-08-30,Wednesday,8,0,Store_B,Clothing,2949.63,5,30,4424.45,10323.7,38,Female,Cash,2.2
919,2023-08-28,Monday,8,0,Store_B,Books,1471.79,11,30,4856.91,11332.78,41,Male,Credit Card,1.4
920,2022-01-10,Monday,1,0,Store_D,Sports,2427.1,10,30,7281.3,16989.7,32,Female,UPI,1.6
921,2022-10-18,Tuesday,10,0,Store_B,Electronics,30144.58,10,20,60289.16,241156.64,62,Male,Debit Card,5.0
922,2023-12-25,Monday,12,0,Store_D,Furniture,40107.02,16,0,0.0,641712.32,69,Female,Credit Card,4.3
923,2022-08-19,Friday,8,0,Store_A,Groceries,1720.72,13,10,2236.94,20132.42,70,Male,Cash,3.2
924,2022-12-12,Monday,12,0,Store_D,Beauty,3962.71,16,15,7727.28,55676.08,22,Female,Debit Card,3.8
925,2023-12-19,Tuesday,12,0,Store_D,Clothing,828.32,20,30,4721.42,11844.98,69,Male,Debit Card,2.8
